,tweet,offensive,vlg,vio,HS_HS1,HS_HS2,HS_HS3,HS_HS5,HS_HS6,HS_NOT_HS
4843,ترا الموضوع ماهو مزايدات بين البنات والاولاد انتوا تغزلتوا فالهنديه وغيرها يعني لازم البنات يتغزلوا فبايع الكليجا سلامات فيه شي اسمه حياء وغض بصر لجنسين اله يثبت علينا العقل والدين من جد الامه في انحدار لاسف ابهام متجه لاسفل  بايع الكليجا,0,0,0,0,0,0,0,0,1
4844,جابوه حريم السلطان الي منتشرين بينا قبضه موجهه للامام ,0,0,0,0,0,0,0,0,1
4845,RT مستخدم انا بنت بس اشهد معكم بذا الهاشتاق جد ان البنات خرفان  وجه غير راضي  نعجه ,1,0,0,0,0,0,0,1,0
4846,RT مستخدم كم مره شريتي كليجا من الجنادريه  نعجه ,0,0,0,0,0,0,0,0,1
4847,الي يرفع ضغطك انهم متجنسات ويطالبون على انهن سعوديات وسب وشتم واحتقار سلامات أتمنى مراقبة وتبع حساباتهم وسحب الجنسيه السعوديه منهم روحي طالبي في بلدك الي تبينه  وجه بقناع طبي  سعوديه الاصل و المنشا,1,0,0,1,0,0,0,0,0
4848,مستخدم ليه تستاهل ماضرت حد ضرها ع نفسها ايش دخلكم ب الي بينها وبين ربها اعوذ باله من بعض البشر صاروا ماخذين وضعية اله و يحاسبون الناس ع افعالهم  وجه بقناع طبي ,1,0,0,0,0,0,0,0,1
4849,مستخدم انا مدعي عليه ادعيلهيكون له شأن مثل أصحاب الكهف  قبضه موجهه للامام ,0,0,0,0,0,0,0,0,1
4850,RT مستخدم انا باقي بطل بيتفول  وجه القرد ,0,0,0,0,0,0,0,0,1
4851,RT مستخدم اختي الصغيرة بعد ما حفظناها سورة المرسلات كل ما تشوفنا ناكل تقول كلوا وتمتعوا قليلا انكم مجرمون وجه يشتاط غضبا ما احنا اله يصرف بليسش ما…,0,0,0,0,0,0,0,0,1
4852,وقح و مقرف لأي درجه من الانحطاط وصلو لها  قبضه موجهه للامام 🏻,1,0,0,0,0,0,0,0,1
4853,مستخدم لا هو الي بيموت باذن اله  وجه مشع بعيون مبتسمه  سكين المطبخ ,0,0,0,0,0,0,0,0,1
4854,RT مستخدم الجن قامت فوق راسي تناطوبليس مغويني يسن السكاكين سكين المطبخ لاشفت بعض الناس راعي مهايطودك تقص من الغاليغ مترين قرد بحركه اليد لقول لا اتكلم ,1,0,1,0,0,0,0,0,1
4855,مستخدم هؤلاء هم عملاء الصهاينه العسكر الجد… الخسيسي يستعمل مطارات العدو الصهيوني لقتل ابناء شعبه الآن… عجز الصهاينة وهروبهم من ساحات القتال شجع هؤلاء الخونة على قتل شعوبهم بالنيابة عنهم  ابهام متجه لاسفل  وجه يشتاط غضبا ,1,0,0,1,0,0,0,0,0
4856,مستخدم احسب  وجه بدموع الفرح 🤪 قبضه موجهه للامام 🏼,0,0,0,0,0,0,0,0,1
4857,مستخدم وانت مال أهلك قلبك علينا ما تشوفي بلدك وجه يشتاط غضبا ,1,0,0,1,0,0,0,0,0
4858,البيت كله صلو ع النبي خرشهم عز وجه بدموع الفرح  قبضه موجهه للامام  حياتك,0,0,0,0,0,0,0,0,1
4859,مستخدم كلام فاضي وجه منصدم ,0,0,0,0,0,0,0,0,1
4860,مستخدم كل خراك يالسعودي مسويلي فيها انك قطري يالهيس قبضه موجهه للامام ,1,0,0,1,0,0,0,0,0
4861,RT مستخدم بردت قلوبنا على هالمتخلف وكلامه عن المرأه وجه يشتاط غضبا  افضح معنفك,1,0,0,0,0,0,0,0,1
4862,مستخدم ربي ترحمها  وجه منصدم  قلب مجروح  ويصبركم,0,0,0,0,0,0,0,0,1
4863,مستخدم لا منوع الا ذا  وجه مكتئب متعرق  وجه متعب  وجه غاضب  وجه يشتاط غضبا ,0,0,0,0,0,0,0,0,1
4864,مستخدم استفراغ وجه بقناع طبي ,0,0,0,0,0,0,0,0,1
4865,مستخدم  يتدحرج على الارض من الضحك  حركه اليد لقول حسنا 🏾 بالضبط يبن موزه كلمات هتلر وكأنه يقصد طميم الذلالذي جعل موطنه وشعبه مذله تحت اقدام المجوس والاتراك المحتلين لارضهوتحكم بيد عزمي بشاره ومفتيكم القرضاوي  حركه اليد لقول حسنا 🏾 حركه اليد لقول حسنا 🏾 قرد بحركه اليد لقول لا اري  وجه مبتسم ️ وجه مبتسم ️ يتدحرج على الارض من الضحك  ابهام متجه لاسفل 🏾 ابهام متجه لاسفل 🏾 ابهام متجه لاسفل 🏾,1,0,0,1,0,0,0,0,0
4866,القلب داب واله  وجه مبتسم متعرق  سكين المطبخ ,0,0,0,0,0,0,0,0,1
4867,السلطان مو فالح غير بسحب السيف ولا بيقطع عرق ولا بسيح دم زى ما بيقولوا فكونا منه ما بيصير شي لارطغرل  قبضه موجهه للامام  DirilişErtuğrul,0,0,0,0,0,0,0,0,1
4868,مستخدم يهمك تعرف اخبار الغنم حالكم مثلهم  وجه بدموع الفرح  يتدحرج على الارض من الضحك لكل خائن خلك في الشبك يا  ماعز ,1,0,0,0,0,0,0,0,1
4869,RT مستخدم الهندي قاعد يثبت لمعزب إن الخروف  نعجه صار صديقه حتى ما يذبحه  وجه بدموع الفرح  مافي يذبح,1,0,0,1,0,0,0,0,0
4870,سعوديه الاصل و المنشافي استفهام بعقلي الحكومة ع ايش تعطي المرضات السعوديات رواتب كل ما اجي الطواري فاردات مكاويهم ع الكراسي ويقلبوا بجوالاتهم والفلبينيات زي النحل يلفوا ع المرضى ماتسمع ضحكهم الا اذا جاء خويهم واو الكيوت ويبدأو يتميلحوا ويضحكوا وجه بقناع طبي  وجه مغمض عينيه مخرجا لسانه اتفو,1,0,0,1,0,0,0,0,0
4871,مستخدم اي مشاله حيل نزفزتيني  قبضه موجهه للامام 🏻,0,0,0,0,0,0,0,0,1
4872,بدل ماتمشي تبص ع بنات الناس امشي بص ف الارض يمكن تلاقيمشبكين لأمك  وجه غير راضي  وجه الضفدع  قلب مجروح ,1,0,0,0,0,0,0,0,1
4873,RT مستخدم اوعى كلام الناس يوجعك قلب مجروح  فتعمل بيه ابهام متجه لاسفل  اسمع كلام الناس من هنا  اذن ومن هنا اذن  ارميه والى يعاملك وحش عفريت  اوعى تعامله بيه الطفل الملاك  ا…,0,0,0,0,0,0,0,0,1
4874,بايع الكليجا مره اوفر البنات الي يصورون ويتجمعون عنده سلامات وش ذا 🤮 رموا الدين والحيا والعادات عرض الحيط  وجه العناق  اله يعافينا ما ابتلاهم الخفيفات  وجه بابتسامه خفيفه ,1,0,0,0,0,0,0,1,0
4875,حب الانتر نت صدق او كذبالحب موجود سواء عن طريق النت او غيره لكن رحلوا الاوفياء بقي عندنا الاشكال الي يسعدهم معرفة لون البس الداخلي لفتاة مجهوله  وجه بدموع الفرح وتف على الي تصدق الخرابيط وتقول حبيبي غير اله ياخدك انتي وياه  سكين المطبخ  وجه يشتاط غضبا  سكين المطبخ  قبضه موجهه للامام 🏻,1,0,0,0,0,0,0,0,1
4876,مستخدم  وجه بدموع الفرح  قبضه موجهه للامام 🏻طيب جبهتي,0,0,0,0,0,0,0,0,1
4877,مستخدم تذكره انباعت كرمال السومه اخرتها مافي تيفو تفو عليك وعلى من حطك لرابطه  كومة من البراز  الاصبع الوسطي 🏼,1,0,0,0,0,0,0,0,1
4878,مستخدم قسم الكلام ذا طالع وانا مقهور من ذا العينات القذرة  وجه مشمئز ,1,0,0,0,0,0,0,0,1
4879,مستخدم ياكبرها عند اله الزيدي اسطوره وجه بقناع طبي ,0,0,0,0,0,0,0,0,1
4880,مستخدم أذكرها  وجه يشتاط غضبا كنت أدعمه لكن واضح ما فيه طب و ينضم لحزب الفريدي بالنسبه لي  وجه مشع بعيون مبتسمه  ابهام متجه لاعلي ,0,0,0,0,0,0,0,0,1
4881,فعلا لا ولن أسمح لهم وجه غاضب ,0,0,0,0,0,0,0,0,1
4882,ه الاهلي كيدا  ابهام متجه لاسفل 🏻,0,0,0,0,0,0,0,0,1
4883,ينكسر الزجاج فينتهي الصوت بسرعة  سماعه وتبقى قطع الزجاج تجرح من يلمسها  سكين المطبخ كذلك الكلام الجارح ينتهي  ميكروفون ويبقى القلب يتألم طويلا  قلب مجروح ,0,0,0,0,0,0,0,0,1
4884,مريم نامي عشان نروح مبجر فاطميه قعديني معاج اقعد و ابدل و اطلع بس مريم ماقعدت اروح لها البيت اسوي زلزال  وجه بابتسامه خفيفه  وجه يشتاط غضبا  Andalous ين Al Andalus Al Asimah,0,0,0,0,0,0,0,0,1
4885,مستخدم كأنها قليل زوديها شوي بحبحي يدك  قبضه موجهه للامام ,0,0,0,0,0,0,0,0,1
4886,مستخدم باله هذا شي يضحك  وجه بقناع طبي ,0,0,0,0,0,0,0,0,1
4887,جاني النوم وجه منصدم ,0,0,0,0,0,0,0,0,1
4888,ليته يبيع حبحب  سكين المطبخ ,0,0,0,0,0,0,0,0,1
4889,مستخدم ولعنه تلعنك يوم تكلم عن السعودية والسعودين وتسوي فتنه انفلو  قطرات عرق  وجه يشتاط غضبا  قبضه موجهه للامام 🏼,1,0,0,0,0,0,0,0,1
4890,بايع الكليجا بعض المتخلفين فكريا الي فاهمين التحضر والتطور انه قلة حياء وانحلال خلقي وديني وانه شيء طبيعي الي سوه البنات ويقارنون بحوادث حدثت من اشباه رجال امثالهم واشتغلو بالهشتاق مسوقين لبايع الكليجا  وجه بقناع طبي  عيب عيب عيب وشيء مقرف توصلون لمرحله هذي وجه مشمئز  افهموها,1,0,0,0,0,0,0,1,0
4891,لازم تعكر المزاج  وجه مكبوت ينفث البخار من انفه ,0,0,0,0,0,0,0,0,1
4892,سكنته في عيني وشلته وعمري واله ما زعلته وجه يشتاط غضبا ,0,0,0,0,0,0,0,0,1
4893,مستخدم تم  وجه مكبوت ينفث البخار من انفه ,0,0,0,0,0,0,0,0,1
4894,مستخدم انت حتى الاسماء ماعرفت تنطقها وجاي تمسخر على البنات على الاقل يعرفون ينطقون يعرفون كيف يحلون ماستخفوا دمهم مثلك ومثل وجهك الغثيث الي يجيب حومة الكبد  وجه بقناع طبي  بعدين استرجل يالي تحب الكورة يالفلة انت,1,0,0,0,0,0,0,1,0
4895,جهاد حياتي كله يوم الاثنين كومة من البراز ,0,0,0,0,0,0,0,0,1
4896,مستخدم اله يقرفهم 🤮,1,0,0,0,0,0,0,0,1
4897,مستخدم بيستفرغ بفمه  وجه مشمئز ,1,0,0,0,0,0,0,0,1
4898,في فرق وكبير بين طيبه وضعف والغباء وفي الناس بتجلطتني بل الغباء والضعف إلى عندهم لدرجه نفسي امسكهم واضربهم ضرب لين اشفي غليلي  وجه غاضب  وجه يشتاط غضبا ,1,0,1,0,0,0,0,0,1
4899,مستخدم من بقارتك قبضه موجهه للامام 🏻 وجه بدموع الفرح ,0,0,0,0,0,0,0,0,1
4900,بايع الكليجا المقطع التاق أوفر وجه بقناع طبي ,0,0,0,0,0,0,0,0,1
4901,مستخدم وتسبديلاعادت من طاري الي انصفعنا ولا حد سمى علينا سنة البوه وجه مكبوت ينفث البخار من انفه ,0,0,0,0,0,0,0,0,1
4902,RT مستخدم ه واحلى اقتباس لقفزة الضفدع رتويت ياشباب ه لضحك وجه الضفدع  ظهر يد تشير لاسفل ,0,0,0,0,0,0,0,0,1
4903,عيبواله  وجه بدموع الفرح  قلب مجروح  قبضه موجهه للامام ,0,0,0,0,0,0,0,0,1
4904,مستخدم إن شاء اله تخرب أبراج برشلونة عشان تحسون بالي نحسه  قبضه موجهه للامام 🏼,1,0,0,0,0,0,0,0,1
4905,مستخدم فينك من امبارح ي  كلب ,0,0,0,0,0,0,0,0,1
4906,مستخدم سب التعميم لغة الجهلا  وجه غاضب ,1,0,0,0,0,0,0,0,1
4907,مستخدم حمداله والشكر بس من هلحين حمقي وجه منصدم ,1,0,0,0,0,0,0,0,1
4908,أقوى شي يسد النفس  وجه بقناع طبي تجلس مع واحد ياكل تمر ويمصمص أصابعهويرجع يقلب التمر و ينقي وجه مندهش  و يقولك شفيك ما تهبش هبشك كيبل كهرباء وجه بدموع الفرح  بايع الكليجا,0,0,0,0,0,0,0,0,1
4909,مستخدم مجنسة وجه الضفدع ,0,0,0,0,0,0,0,0,1
4910,مستخدم و علي وجه  وجه يشتاط غضبا ,0,0,0,0,0,0,0,0,1
4911,مستخدم ليه التحجيم هذا يا اخي قول الهم افرحنا بس هو يفرحك على قدره جلاله لا على قدر دعوتك  وجه بدموع الفرح  وجه مكبوت ينفث البخار من انفه ,0,0,0,0,0,0,0,0,1
4912,جراحة لجنة عليا جراحة لجنة عليا مستشار الجراحة لجنة عليا أشعة بالصبغة أنا مش عارف البلد الخرة دى عايزة من الواحد أى  وجه متجهم  وجه غاضب ,1,0,0,0,0,0,0,0,1
4913,ياقلبي لا تحزن وجه يبكي بصوت عالي  قلب مجروح  قلب احمر ️ قلب احمر ️ قلب احمر ️ ابهام متجه لاسفل 🏻 ابهام متجه لاسفل 🏻 ابهام متجه لاسفل 🏻,0,0,0,0,0,0,0,0,1
4914, وجه بقناع طبي لصاحب الهاشتاق  ظهر يد تشير لاسفل 🏼 تميم قايدنا وحمد عدونا  دائره حمراء  طول بالك معي هناك معادله بسيطة يجب ان تفهمها انت و الشعب القطري الحر المعادلة تقول ضفعة الاخوان تميم ضفعة اليهود حمد الناتج بابا عزمي شريفة العصملي مهم جدا بتجيكم في الاختبار اخر سنة لا تنسونها  وجه الطالب المجتهد ,1,0,0,0,0,1,0,0,0
